37.4946599	127.1521941	1	
37.4954409	127.1532374	2	
37.4933380	127.1446554	3	
37.4930677	127.1447313	4	
37.4933942	127.1443862	2	
37.4935682	127.1436680	1	
37.4932341	127.1436470	8	
37.4929605	127.1441913	7	
37.4926978	127.1443480	6	
37.4929165	127.1446191	5	
37.5025952	127.1285289	1	
37.5024845	127.1288427	2	
37.5025590	127.1274721	7	
37.5022760	127.1273461	6	
37.5017057	127.1276545	5	
37.5016312	127.1283090	3	
37.4984970	127.1345551	1	
37.4980907	127.1349799	2	
37.4982405	127.1341191	4	
37.4978933	127.1349634	3	
37.5394778	126.9613038	1	
37.5392845	126.9609360	6	
37.5390687	126.9616243	3	
37.5393194	126.9615938	2	
37.5452820	126.9516352	3	
37.5451136	126.9520528	4	
37.5442271	126.9516835	5	
37.5442609	126.9507742	2	
37.5438759	126.9505489	1	
37.5427758	126.9516731	9	
37.5430657	126.9526329	7	
37.5419386	126.9530975	10	
37.5481255	126.9416491	1	
37.5478149	126.9422876	2	
37.5476578	126.9421444	3	
37.5477248	126.9312446	1	
37.5477641	126.9317047	2	
37.5477669	126.9327700	3	
37.5473263	126.9332372	4	
37.5472842	126.9315277	5	
37.5472534	126.9310818	6	
37.5478736	126.9228287	1	
37.5478821	126.9231572	2	
37.5476322	126.9231304	3	
37.5476131	126.9228179	4	
37.5630258	126.9046964	3	
37.5626554	126.9043549	4	
37.5625444	126.9040841	5	
37.5629405	126.9031968	7	
37.5642731	126.9028792	2	
37.5644286	126.9022908	8	
37.5646359	126.9025640	1	
37.5682004	126.8990719	1	
37.5697083	126.8990186	2	
37.5706161	126.8989666	3	
37.5755436	126.9002454	3	
37.5753730	126.8999845	2	
37.5774852	126.9022355	4	
37.5777314	126.9024361	1	
37.5781044	126.9020899	5	
37.5781316	126.9002686	6	
37.5767483	126.8988126	7	
37.5771123	126.8979799	8	
37.5776534	126.8971105	9	
37.5844478	126.9100500	4	
37.5843150	126.9102700	1	
37.5840187	126.9095651	3	
37.5838799	126.9098127	2	
37.5913353	126.9135140	3	
37.5913038	126.9137896	2	
37.5920217	126.9136728	4	
37.5918663	126.9139602	1	
